timestamp,symbol,fundingInterval,fundingRate,fundingRateDaily
2017-11-25T20:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,0.002691,0.008073
2017-11-26T04:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,0.0001,0.0003
2017-11-26T12:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,0.0001,0.0003
2017-11-26T20:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,-0.000396,-0.001188
2017-11-27T04:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,0.002506,0.007518
2017-11-27T12:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,0.00375,0.01125
2017-11-27T20:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,0.002629,0.007887
2017-11-28T04:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,0.0001,0.0003
2017-11-28T12:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,0.000519,0.001557
2017-11-28T20:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,0.002559,0.007677
2017-11-29T04:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,0.000373,0.001119
2017-11-29T12:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,0.00375,0.01125
2017-11-29T20:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,0.003592,0.010776
2017-11-30T04:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,0.00375,0.01125
2017-11-30T12:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,0.0001,0.0003
2017-11-30T20:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,0.0001,0.0003
2017-12-01T04:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,-0.00365,-0.01095
2017-12-01T12:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,0.0001,0.0003
2017-12-01T20:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,0.0001,0.0003
2017-12-02T04:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,0.002928,0.008784
2017-12-02T12:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,0.00283,0.00849
2017-12-02T20:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,0.000721,0.002163
2017-12-03T04:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,0.000156,0.000468
2017-12-03T12:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,0.000196,0.000588
2017-12-03T20:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,0.002341,0.007023
2017-12-04T04:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,0.00375,0.01125
2017-12-04T12:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,0,0
2017-12-04T20:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,0.000405,0.001215
2017-12-05T04:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,0.0001,0.0003
2017-12-05T12:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,0.001176,0.003528
2017-12-05T20:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,0.002047,0.006141
2017-12-06T04:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,0.0001,0.0003
2017-12-06T12:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,0.000853,0.002559
2017-12-06T20:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,0.000799,0.002397
2017-12-07T04:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,-0.00183,-0.00549
2017-12-07T12:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,-0.002875,-0.008625
2017-12-07T20:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,0.0001,0.0003
2017-12-08T04:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,-0.001987,-0.005961
2017-12-08T12:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,0.001763,0.005289
2017-12-08T20:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,0.00375,0.01125
2017-12-09T04:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,0.00375,0.01125
2017-12-09T12:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,0.00375,0.01125
2017-12-09T20:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,0.00375,0.01125
2017-12-10T04:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,0.001155,0.003465
2017-12-10T12:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,0.001709,0.005127
2017-12-10T20:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,0.00375,0.01125
2017-12-11T04:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,0.00375,0.01125
2017-12-11T12:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,0.00375,0.01125
2017-12-11T20:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,0.00375,0.01125
2017-12-12T04:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,0.00375,0.01125
2017-12-12T12:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,0.00375,0.01125
2017-12-12T20:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,0.00375,0.01125
2017-12-13T04:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,0.00375,0.01125
2017-12-13T12:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,0.001078,0.003234
2017-12-13T20:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,0.00375,0.01125
2017-12-14T04:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,0.00375,0.01125
2017-12-14T12:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,0.001933,0.005799
2017-12-14T20:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,0.002636,0.007908
2017-12-15T04:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,0.001775,0.005325
2017-12-15T12:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,0.00375,0.01125
2017-12-15T20:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,0.00375,0.01125
2017-12-16T04:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,0.00375,0.01125
2017-12-16T12:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,0.00375,0.01125
2017-12-16T20:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,0.00375,0.01125
2017-12-17T04:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,0.00375,0.01125
2017-12-17T12:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,0.00375,0.01125
2017-12-17T20:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,0.00375,0.01125
2017-12-18T04:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,0.00375,0.01125
2017-12-18T12:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,0.00375,0.01125
2017-12-18T20:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,0.001197,0.003591
2017-12-19T04:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,0.000379,0.001137
2017-12-19T12:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,0.00375,0.01125
2017-12-19T20:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,0.00375,0.01125
2017-12-20T04:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,0.000468,0.001404
2017-12-20T12:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,-0.001903,-0.005709
2017-12-20T20:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,0.000034,0.000102
2017-12-21T04:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,0.000491,0.001473
2017-12-21T12:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,0.000994,0.002982
2017-12-21T20:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,0.00375,0.01125
2017-12-22T04:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,0.000718,0.002154
2017-12-22T12:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,0.0001,0.0003
2017-12-22T20:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,0.002462,0.007386
2017-12-23T04:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,0.0001,0.0003
2017-12-23T12:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,-0.00365,-0.01095
2017-12-23T20:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,-0.00375,-0.01125
2017-12-24T04:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,-0.00375,-0.01125
2017-12-24T12:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,-0.00375,-0.01125
2017-12-24T20:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,-0.00375,-0.01125
2017-12-25T04:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,-0.00375,-0.01125
2017-12-25T12:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,-0.00375,-0.01125
2017-12-25T20:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,-0.00022,-0.00066
2017-12-26T04:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,-0.00375,-0.01125
2017-12-26T12:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,-0.00375,-0.01125
2017-12-26T20:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,0,0
2017-12-27T04:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,0.00375,0.01125
2017-12-27T12:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,0.00375,0.01125
2017-12-27T20:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,0.00375,0.01125
2017-12-28T04:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,0.002635,0.007905
2017-12-28T12:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,0.0001,0.0003
2017-12-28T20:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,-0.000407,-0.001221
2017-12-29T04:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,0.0001,0.0003
2017-12-29T12:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,0.000953,0.002859
2017-12-29T20:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,0.002145,0.006435
2017-12-30T04:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,0.001537,0.004611
2017-12-30T12:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,-0.002213,-0.006639
2017-12-30T20:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,-0.00375,-0.01125
2017-12-31T04:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,-0.00375,-0.01125
2017-12-31T12:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,-0.00375,-0.01125
2017-12-31T20:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,-0.001554,-0.004662
2018-01-01T04:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,0.001169,0.003507
2018-01-01T12:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,0.001293,0.003879
2018-01-01T20:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,0.000815,0.002445
2018-01-02T04:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,-0.000467,-0.001401
2018-01-02T12:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,0.00198,0.00594
2018-01-02T20:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,0.0006,0.0018
2018-01-03T04:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,0.002378,0.007134
2018-01-03T12:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,0.00367,0.01101
2018-01-03T20:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,0.00375,0.01125
2018-01-04T04:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,0.000779,0.002337
2018-01-04T12:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,0.002045,0.006135
2018-01-04T20:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,0.001065,0.003195
2018-01-05T04:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,0.001163,0.003489
2018-01-05T12:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,0.001687,0.005061
2018-01-05T20:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,0.002424,0.007272
2018-01-06T04:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,0.001618,0.004854
2018-01-06T12:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,0.0001,0.0003
2018-01-06T20:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,0.000566,0.001698
2018-01-07T04:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,0.00096,0.00288
2018-01-07T12:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,0.00375,0.01125
2018-01-07T20:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,0.003283,0.009849
2018-01-08T04:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,0.002087,0.006261
2018-01-08T12:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,0.001109,0.003327
2018-01-08T20:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,0.002348,0.007044
2018-01-09T04:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,0.000918,0.002754
2018-01-09T12:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,-0.000011,-0.000033
2018-01-09T20:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,0.0001,0.0003
2018-01-10T04:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,0.000105,0.000315
2018-01-10T12:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,0.0001,0.0003
2018-01-10T20:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,0.0001,0.0003
2018-01-11T04:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,0.000411,0.001233
2018-01-11T12:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,0.001015,0.003045
2018-01-11T20:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,0.0001,0.0003
2018-01-12T04:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,0.000829,0.002487
2018-01-12T12:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,0.0001,0.0003
2018-01-12T20:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,-0.000415,-0.001245
2018-01-13T04:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,0.0001,0.0003
2018-01-13T12:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,0.002378,0.007134
2018-01-13T20:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,0.00185,0.00555
2018-01-14T04:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,0.001063,0.003189
2018-01-14T12:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,0.000569,0.001707
2018-01-14T20:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,-0.00042,-0.00126
2018-01-15T04:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,-0.000082,-0.000246
2018-01-15T12:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,0.000508,0.001524
2018-01-15T20:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,0.000202,0.000606
2018-01-16T04:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,0.001465,0.004395
2018-01-16T12:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,-0.000559,-0.001677
2018-01-16T20:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,-0.00375,-0.01125
2018-01-17T04:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,-0.00375,-0.01125
2018-01-17T12:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,-0.002484,-0.007452
2018-01-17T20:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,-0.002426,-0.007278
2018-01-18T04:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,0.001317,0.003951
2018-01-18T12:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,-0.001102,-0.003306
2018-01-18T20:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,-0.000827,-0.002481
2018-01-19T04:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,-0.00176,-0.00528
2018-01-19T12:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,-0.001388,-0.004164
2018-01-19T20:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,0.000364,0.001092
2018-01-20T04:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,0.000036,0.000108
2018-01-20T12:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,-0.00049,-0.00147
2018-01-20T20:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,0.000567,0.001701
2018-01-21T04:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,0.0001,0.0003
2018-01-21T12:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,-0.000985,-0.002955
2018-01-21T20:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,-0.000794,-0.002382
2018-01-22T04:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,-0.001385,-0.004155
2018-01-22T12:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,-0.000829,-0.002487
2018-01-22T20:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,-0.000485,-0.001455
2018-01-23T04:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,-0.00375,-0.01125
2018-01-23T12:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,-0.001346,-0.004038
2018-01-23T20:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,-0.001623,-0.004869
2018-01-24T04:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,0.0001,0.0003
2018-01-24T12:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,0.000144,0.000432
2018-01-24T20:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,0.0001,0.0003
2018-01-25T04:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,0.0001,0.0003
2018-01-25T12:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,0.0001,0.0003
2018-01-25T20:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,0.0001,0.0003
2018-01-26T04:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,0.0001,0.0003
2018-01-26T12:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,0.0001,0.0003
2018-01-26T20:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,-0.00036,-0.00108
2018-01-27T04:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,-0.000114,-0.000342
2018-01-27T12:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,0.001107,0.003321
2018-01-27T20:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,0.00179,0.00537
2018-01-28T04:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,0.001536,0.004608
2018-01-28T12:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,0.003044,0.009132
2018-01-28T20:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,0.00375,0.01125
2018-01-29T04:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,0.00375,0.01125
2018-01-29T12:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,0.003722,0.011166
2018-01-29T20:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,0.001702,0.005106
2018-01-30T04:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,0.001064,0.003192
2018-01-30T12:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,0.0001,0.0003
2018-01-30T20:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,0.0001,0.0003
2018-01-31T04:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,-0.002696,-0.008088
2018-01-31T12:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,-0.002273,-0.006819
2018-01-31T20:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,-0.000946,-0.002838
2018-02-01T04:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,-0.001855,-0.005565
2018-02-01T12:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,-0.000316,-0.000948
2018-02-01T20:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,-0.001714,-0.005142
2018-02-02T04:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,0.000646,0.001938
2018-02-02T12:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,0.0001,0.0003
2018-02-02T20:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,0.000807,0.002421
2018-02-03T04:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,-0.00071,-0.00213
2018-02-03T12:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,-0.001332,-0.003996
2018-02-03T20:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,-0.001033,-0.003099
2018-02-04T04:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,-0.001339,-0.004017
2018-02-04T12:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,-0.000076,-0.000228
2018-02-04T20:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,0.0001,0.0003
2018-02-05T04:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,-0.001979,-0.005937
2018-02-05T12:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,-0.003025,-0.009075
2018-02-05T20:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,-0.001545,-0.004635
2018-02-06T04:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,-0.000424,-0.001272
2018-02-06T12:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,-0.001879,-0.005637
2018-02-06T20:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,-0.001178,-0.003534
2018-02-07T04:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,-0.000606,-0.001818
2018-02-07T12:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,-0.002539,-0.007617
2018-02-07T20:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,-0.002744,-0.008232
2018-02-08T04:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,-0.002965,-0.008895
2018-02-08T12:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,-0.000693,-0.002079
2018-02-08T20:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,0.0001,0.0003
2018-02-09T04:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,-0.000896,-0.002688
2018-02-09T12:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,-0.001032,-0.003096
2018-02-09T20:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,-0.001997,-0.005991
2018-02-10T04:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,0.0001,0.0003
2018-02-10T12:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,0.0001,0.0003
2018-02-10T20:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,-0.001323,-0.003969
2018-02-11T04:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,-0.001617,-0.004851
2018-02-11T12:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,-0.001514,-0.004542
2018-02-11T20:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,-0.001519,-0.004557
2018-02-12T04:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,-0.000148,-0.000444
2018-02-12T12:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,0.0001,0.0003
2018-02-12T20:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,0.001182,0.003546
2018-02-13T04:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,0.000352,0.001056
2018-02-13T12:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,0.0001,0.0003
2018-02-13T20:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,-0.000835,-0.002505
2018-02-14T04:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,-0.000323,-0.000969
2018-02-14T12:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,0.000063,0.000189
2018-02-14T20:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,0.000123,0.000369
2018-02-15T04:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,0.0001,0.0003
2018-02-15T12:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,0.0001,0.0003
2018-02-15T20:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,-0.000326,-0.000978
2018-02-16T04:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,-0.000591,-0.001773
2018-02-16T12:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,-0.000297,-0.000891
2018-02-16T20:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,-0.000743,-0.002229
2018-02-17T04:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,-0.000029,-0.000087
2018-02-17T12:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,0.000416,0.001248
2018-02-17T20:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,-0.000271,-0.000813
2018-02-18T04:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,-0.000175,-0.000525
2018-02-18T12:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,0.0001,0.0003
2018-02-18T20:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,0.0001,0.0003
2018-02-19T04:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,0.0001,0.0003
2018-02-19T12:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,-0.000146,-0.000438
2018-02-19T20:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,0.0001,0.0003
2018-02-20T04:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,0.000772,0.002316
2018-02-20T12:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,0.001003,0.003009
2018-02-20T20:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,0.000203,0.000609
2018-02-21T04:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,0.0001,0.0003
2018-02-21T12:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,-0.000351,-0.001053
2018-02-21T20:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,-0.000925,-0.002775
2018-02-22T04:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,0.000023,0.000069
2018-02-22T12:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,0.000165,0.000495
2018-02-22T20:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,-0.000217,-0.000651
2018-02-23T04:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,0.0001,0.0003
2018-02-23T12:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,0.0001,0.0003
